,Unnamed: 0,id,label,taxid,rank,name
10823,11001,sp|Q01725|LIFO_PSEAE,0,1278,species,Pseudomonas paraeruginosa
10824,12956,sp|P0AEB5|YNAI_ECOLI,0,804,species,Escherichia coli F
10825,2639,VFG041221,1,13802,species,Citrobacter A rodentium
10826,2329,VFG042147,1,6443,species,Chlamydophila pneumoniae
10827,4450,VFG013216,1,4469,species,Haemophilus influenzae J
10828,4561,sp|Q0QFQ2|GDO2_PSEAC,0,98549,species,Geopseudomonas sp023544715
10829,6169,sp|Q2FW15|RS17_STAA8,0,15,genus,Staphylococcus
10830,3910,sp|A9CKY2|AHLLB_AGRFC,0,359,genus,Agrobacterium
10831,9211,sp|Q5YXD6|BLAC_NOCFA,0,1476,species,Nocardia farcinica
10832,5950,sp|P54945|YXEF_BACSU,0,122,species,Bacillus subtilis
10833,5123,VFG001885,1,128,species,Legionella pneumophila
10834,14290,sp|B3STN7|SWP32_NOSB1,0,0,no rank,unclassified
10835,929,VFG043947,1,78902,species,Clostridium puniceum
10836,5666,sp|L7WC64|CRTDH_NONDD,0,41391,species,Nonlabens dokdonensis
10837,51,sp|P74910|RL15_THETH,0,2334,species,Thermus thermophilus
10838,6447,sp|P75810|YBJJ_ECOLI,0,804,species,Escherichia coli F
10839,6860,sp|P25888|RHLE_ECOLI,0,550,species,Escherichia fergusonii
10840,857,VFG043845,1,8672,species,Bacillus A cereus AG
10841,3299,VFG041402,1,4038,genus,Ehrlichia
10842,9849,VFG041099,1,18,species,Salmonella enterica
10843,10175,sp|P9WJ71|RSDA_MYCTU,0,35,species,Mycobacterium tuberculosis
10844,7660,sp|Q03045|AMYG_AMORE,0,2,superkingdom,Bacteria
10845,13788,gi|12656010|gb|AAK00701.1|AF227752_2,1,66,species,Vibrio cholerae
10846,1509,VFG045465,1,99,species,Brucella melitensis
10847,11608,VFG003488,1,153,species,Yersinia pestis
10848,2624,sp|G3XUF0|MLFA_ASPNA,0,2,superkingdom,Bacteria
10849,7348,sp|P80166|23KD_GEOSE,0,0,no rank,unclassified
10850,1676,sp|Q03262|PGM3_YEAST,0,2,superkingdom,Bacteria
10851,9215,VFG044395,1,20,family,Pseudomonadaceae
10852,6531,sp|P53966|KTR5_YEAST,0,3009,species,Ferrimicrobium sp027409005
10853,67,VFG037898,1,25,species,Acinetobacter baumannii
10854,2580,sp|Q9PMT7|RUVB_CAMJE,0,50,genus,Campylobacter D
10855,8087,VFG013791,1,1021,species,Pseudomonas E protegens
10856,2422,VFG050235,1,536,species,Chlamydia trachomatis
10857,7086,sp|P28598|CH60_BACSU,0,107,genus,Bacillus
10858,4122,VFG043985,1,6,family,Enterobacteriaceae
10859,8882,sp|P18797|MMOB_METCA,0,10959,species,Methylococcus capsulatus
10860,9327,VFG051926,1,540,species,Pseudomonas E alloputida
10861,4364,sp|O94399|TWF1_SCHPO,0,0,no rank,unclassified
10862,12359,gi|23500663|ref|NP_700103.1|,1,99,species,Brucella melitensis
10863,14301,fig|83332.12.peg.114|Rv0100|VBIMycTub87468_0114|,1,35,species,Mycobacterium tuberculosis
10864,775,VFG016385,1,89,genus,Bacillus A
10865,9523,VFG040509,1,1000,genus,Rickettsia
10866,4549,sp|Q92413|OAT_EMENI,0,2,superkingdom,Bacteria
10867,2057,VFG011812,1,51,species,Campylobacter D jejuni
10868,13724,gi|29375331|ref|NP_814485.1|,1,38,species,Enterococcus faecalis
10869,4696,sp|P76136|SAFA_ECOLI,0,109118,species,Nanosynbacter sp029975625
10870,2102,VFG011969,1,1271,species,Campylobacter fetus
10871,1839,VFG041723,1,69,genus,Burkholderia
10872,7291,VFG031899,1,941,species,Mycobacterium marinum
10873,7151,VFG030452,1,44561,species,Mycobacterium decipiens
10874,4727,VFG006646,1,0,no rank,unclassified
10875,9355,VFG051993,1,540,species,Pseudomonas E alloputida
10876,6117,VFG009560,1,941,species,Mycobacterium marinum
10877,8247,VFG014145,1,18544,species,Pseudomonas E mucidolens
10878,11493,VFG000408,1,153,species,Yersinia pestis
10879,6032,VFG009068,1,119730,species,Mycobacterium sp000328565
10880,5271,sp|P25654|YCY0_YEAST,0,0,no rank,unclassified
10881,8200,sp|P59009|PYRH_XANCP,0,200,species,Xanthomonas campestris
10882,13098,sp|O74398|YOCC_SCHPO,0,2,superkingdom,Bacteria
10883,1313,VFG010974,1,2997,species,Bordetella avium
10884,10486,VFG005745,1,60,species,Streptococcus pyogenes
10885,4208,VFG046589,1,10690,species,Francisella salimarina
10886,4991,sp|E1V931|DHA_HALED,0,10968,species,Halomonas elongata
10887,14365,sp|P39684|PES4_YEAST,0,80324,species,Georhizobium haloflavum
10888,8025,sp|Q9USP4|MUG1_SCHPO,0,0,no rank,unclassified
10889,4676,VFG006510,1,7956,species,Helicobacter acinonychis
10890,1741,sp|P0C8M5|SLRA_BACSU,0,122,species,Bacillus subtilis
10891,12098,gi|89256745|ref|YP_514107.1|,1,141,genus,Francisella
10892,4656,VFG006370,1,1182,species,Helicobacter C hepaticus
10893,2725,VFG042903,1,13802,species,Citrobacter A rodentium
10894,11658,sp|P0AAS7|YBCJ_ECOLI,0,7,genus,Escherichia
10895,12234,gi|56708041|ref|YP_169937.1|,1,142,species,Francisella tularensis
10896,12338,gi|23500008|ref|NP_699448.1|,1,98,genus,Brucella
10897,12368,gi|23500942|ref|NP_697069.1|,1,97,family,Rhizobiaceae
10898,6831,sp|P62707|GPMA_ECOLI,0,7,genus,Escherichia
10899,3331,sp|Q02061|RPB2_SCHPO,0,172052,superkingdom,Archaea
10900,2454,VFG050267,1,535,genus,Chlamydia
10901,9350,sp|P67744|LACR_STAAN,0,6438,species,Staphylococcus singaporensis
10902,1186,sp|P14292|PMPA_CANBO,0,2,superkingdom,Bacteria
10903,9120,sp|Q7TTT8|CSOCA_PARMW,0,2843,genus,Parasynechococcus
10904,8899,sp|P00097|CYC2_RUBGE,0,54721,species,Rubrivivax gelatinosus
10905,4665,sp|P0A988|DPO3B_ECOLI,0,7,genus,Escherichia
10906,13626,gi|68473774|ref|XP_718990.1|,1,0,no rank,unclassified
10907,5319,VFG041302,1,128,species,Legionella pneumophila
10908,1600,sp|Q5F9K6|GCH4_NEIG1,0,84,species,Neisseria gonorrhoeae
10909,3999,sp|Q08817|SOG2_YEAST,0,2,superkingdom,Bacteria
10910,5155,VFG002019,1,128,species,Legionella pneumophila
10911,369,sp|Q47CW8|PCRC_DECAR,0,11403,genus,Azonexus
10912,29,VFG037520,1,18547,species,Acinetobacter pittii I
10913,12806,sp|P22365|AMCY_PARVE,0,7844,species,Paracoccus versutus
10914,3313,sp|Q84FH6|AROH_THETH,0,1917,genus,Thermus
10915,3683,VFG035053,1,6,family,Enterobacteriaceae
10916,4844,VFG048341,1,163,species,Klebsiella michiganensis
10917,14066,gi|799325851|ref|XP_012048907.1|,1,3009,species,Ferrimicrobium sp027409005
10918,9552,sp|Q10268|MAC1_SCHPO,0,0,no rank,unclassified
10919,12087,sp|P0A9Z1|GLNB_ECOLI,0,6,family,Enterobacteriaceae
10920,2768,VFG012112,1,447,genus,Clostridium
10921,12635,gi|15799923|ref|NP_285935.1|,1,11,phylum,Bacillota
10922,1702,sp|P9WMN5|Y2204_MYCTU,0,35,species,Mycobacterium tuberculosis
10923,2643,VFG041225,1,13802,species,Citrobacter A rodentium
10924,13394,gi|15594555|ref|NP_212344.1|,1,514,genus,Borreliella
10925,13274,gi|215489001|ref|YP_002331432.1|,1,62113,species,Escherichia sp002965065
10926,12223,gi|56707839|ref|YP_169735.1|,1,141,genus,Francisella
10927,713,VFG045431,1,3214,species,Anaplasma phagocytophilum
10928,7398,sp|Q2SU48|IF1_BURTA,0,68,family,Burkholderiaceae
10929,9709,sp|P18900|COQ1_YEAST,0,2,superkingdom,Bacteria
10930,14386,fig|83332.12.peg.4030|Rv3614c|VBIMycTub87468_4030|,1,35,species,Mycobacterium tuberculosis
10931,13153,gi|15900760|ref|NP_345364.1|,1,28,genus,Streptococcus
10932,4059,VFG043079,1,7,genus,Escherichia
10933,785,VFG016398,1,695,species,Bacillus A pacificus
10934,13203,gi|15901254|ref|NP_345858.1|,1,29,species,Streptococcus pneumoniae
10935,5552,sp|D8INT8|KATG_HERSS,0,2,superkingdom,Bacteria
10936,8349,VFG014375,1,540,species,Pseudomonas E alloputida
10937,2447,VFG050260,1,536,species,Chlamydia trachomatis
10938,1069,VFG002257,1,0,no rank,unclassified
10939,10356,VFG005166,1,57084,species,Streptococcus porcinus A
10940,6448,sp|P72244|ATPD_RHOCA,0,10201,species,Rhodobacter capsulatus B
10941,1950,VFG001941,1,50,genus,Campylobacter D
10942,11073,sp|P19665|SODF_PORGI,0,922,species,Porphyromonas gingivalis
10943,10876,sp|P87153|TCPH_SCHPO,0,1,no rank,root
10944,11619,VFG003517,1,298,species,Yersinia enterocolitica
10945,5729,VFG045335,1,20507,species,Listeria farberi
10946,10172,sp|O34634|YQGF_BACSU,0,107,genus,Bacillus
10947,3000,sp|P47033|PRY3_YEAST,0,158668,species,Desulfocapsa sp029934915
10948,6823,VFG024424,1,20588,species,Mycobacterium gilvum
10949,3652,VFG034803,1,62113,species,Escherichia sp002965065
10950,127,VFG038005,1,90515,species,Alkanindiges hydrocarboniclasticus
10951,5935,VFG008153,1,1462,species,Mycobacterium smegmatis
10952,7363,VFG016462,1,3256,species,Mesomycoplasma hyopneumoniae
10953,9731,sp|P11861|NAHC1_PSEPU,0,76,genus,Pseudomonas E
10954,1221,VFG052335,1,5708,species,Bartonella bacilliformis
10955,5002,VFG049095,1,9,genus,Klebsiella
10956,11713,VFG017884,1,125950,species,Acerihabitans sp035013185
10957,7743,VFG040905,1,4051,species,Pectobacterium atrosepticum
10958,8254,sp|P37619|QPTR_ECOLI,0,7,genus,Escherichia
10959,5333,sp|P76083|PAAH_ECOLI,0,59654,species,Escherichia coli E
10960,2221,VFG043712,1,74,species,Campylobacter D coli
10961,7558,sp|P50089|YG51_YEAST,0,136121,species,Brenneria bubanii
10962,194,sp|P0A9K3|PHOL_ECOLI,0,7,genus,Escherichia
10963,10982,sp|P40991|NOP2_YEAST,0,2,superkingdom,Bacteria
10964,5955,sp|B0Y567|AFUMC_ASPFC,0,0,no rank,unclassified
10965,2434,VFG050247,1,536,species,Chlamydia trachomatis
10966,6381,sp|P25621|FEN2_YEAST,0,42346,species,Psychroflexus sp030457805
10967,1797,sp|P9WQB3|LEU1_MYCTU,0,34,genus,Mycobacterium
10968,2561,VFG041854,1,2927,species,Chromobacterium violaceum
10969,6642,sp|I6WHP7|CMT_YEASX,0,0,no rank,unclassified
10970,692,sp|Q03768|GIR2_YEAST,0,0,no rank,unclassified
10971,8243,VFG014141,1,4,class,Gammaproteobacteria
10972,6289,sp|C5DSD6|SLD7_ZYGRC,0,0,no rank,unclassified
10973,5496,sp|P10226|PAP_HHV11,0,0,no rank,unclassified
10974,1839,sp|Q988D4|AAMHY_RHILO,0,4003,species,Mesorhizobium japonicum
10975,13693,sp|Q55012|PENA_STREX,0,439,genus,Streptomyces
10976,11209,sp|Q10099|SEH1_SCHPO,0,0,no rank,unclassified
10977,8268,VFG014197,1,80871,species,Pseudomonas E gozinkensis
10978,8979,sp|Q0VKZ3|ALKB1_ALCBS,0,10997,species,Alcanivorax borkumensis
10979,9785,VFG018345,1,18,species,Salmonella enterica
10980,2510,sp|C5E325|MIC60_LACTC,0,0,no rank,unclassified
10981,12226,gi|56707232|ref|YP_169128.1|,1,142,species,Francisella tularensis
10982,1486,sp|Q07307|UAPA_EMENI,0,2,superkingdom,Bacteria
10983,7788,VFG041640,1,23873,species,Photorhabdus asymbiotica
10984,13418,gi|15599071|ref|NP_252565.1|,1,1278,species,Pseudomonas paraeruginosa
10985,4744,VFG006692,1,3410,species,Helicobacter pylori CJ
10986,5678,VFG032546,1,407,species,Listeria seeligeri
10987,5998,sp|P16750|GO_HCMVA,0,0,no rank,unclassified
10988,5424,VFG045325,1,128,species,Legionella pneumophila
10989,6180,sp|A0QPN1|TOPOM_MYCS2,0,31,class,Actinomycetes
10990,690,sp|Q9RKF1|AHGD_STRCO,0,439,genus,Streptomyces
10991,10952,sp|P25078|PHR_SALTY,0,18,species,Salmonella enterica
10992,2797,VFG042841,1,146,species,Sarcina perfringens
10993,4058,sp|P0C8J6|GATY_ECOLI,0,804,species,Escherichia coli F
10994,1297,VFG010936,1,93,genus,Bordetella
10995,4999,sp|Q81WT0|BSHB2_BACAN,0,186,species,Bacillus A anthracis
10996,5169,sp|Q05015|FSH2_YEAST,0,0,no rank,unclassified
10997,10129,sp|P57743|LSM3_YEAST,0,176553,species,JAHWIL01 sp019322545
10998,4706,VFG006590,1,1182,species,Helicobacter C hepaticus
10999,14084,gi|799335732|ref|XP_012051055.1|,1,3009,species,Ferrimicrobium sp027409005
11000,7381,sp|P83692|GANA_THETO,0,2,superkingdom,Bacteria
11001,6974,sp|Q83E37|FABF_COXBU,0,699,species,Coxiella burnetii
11002,8414,sp|P32459|ALLA_YEAST,0,2,superkingdom,Bacteria
11003,6327,VFG010325,1,941,species,Mycobacterium marinum
11004,14275,sp|D0VX24|KHPB_CLOSY,0,1102,species,Otoolea symbiosa
11005,9269,sp|V9TXH2|XYN11_PAEBA,0,53937,species,Paenibacillus barcinonensis
11006,3915,VFG042463,1,107541,species,Ewingella sp946478305
11007,6952,VFG028514,1,35,species,Mycobacterium tuberculosis
11008,12752,gi|147671535|ref|YP_001215467.1|,1,58,genus,Vibrio
11009,5024,VFG049114,1,9,genus,Klebsiella
11010,4109,VFG043694,1,430,species,Citrobacter B koseri
11011,7666,sp|P00343|LDH_LACCA,0,212,genus,Lacticaseibacillus
11012,10849,VFG006994,1,107187,species,Vibrio sp036533715
11013,9400,VFG041989,1,383,genus,Ralstonia
11014,12837,sp|P42938|TDA10_YEAST,0,2,superkingdom,Bacteria
11015,11146,sp|P22446|GYRA_MYCPN,0,362,genus,Mycoplasmoides
11016,12424,gi|23502833|ref|NP_698960.1|,1,99,species,Brucella melitensis
11017,4949,sp|Q03430|RSM28_YEAST,0,0,no rank,unclassified
11018,9237,sp|Q01926|MRS2_YEAST,0,0,no rank,unclassified
11019,10847,sp|Q5UR88|PEBPH_MIMIV,0,142073,species,Yinghuangia seranimata
11020,1666,sp|P53882|TDA7_YEAST,0,0,no rank,unclassified
11021,5823,sp|P44308|NADR_HAEIN,0,232,genus,Haemophilus
11022,12545,gi|52842123|ref|YP_095922.1|,1,128,species,Legionella pneumophila
11023,12250,sp|P37002|FLUC_ECOLI,0,7,genus,Escherichia
11024,11719,sp|Q9HEZ1|XYNA_PHACH,0,31,class,Actinomycetes
11025,13118,gi|15900394|ref|NP_344998.1|,1,29,species,Streptococcus pneumoniae
11026,5935,sp|Q08981|ACM1_YEAST,0,0,no rank,unclassified
11027,6379,sp|P9WLD1|Y2305_MYCTU,0,35,species,Mycobacterium tuberculosis
11028,1453,sp|Q9HWD1|RS7_PSEAE,0,21,genus,Pseudomonas
11029,13832,gi|51557518|ref|YP_068352.1|,1,62601,species,Arthrobacter F sulfonylureivorans
11030,3402,VFG041474,1,406,species,Erwinia amylovora
11031,13953,sp|P40988|FET4_YEAST,0,0,no rank,unclassified
11032,4461,sp|P53145|LSG1_YEAST,0,1,no rank,root
11033,9471,VFG042064,1,384,species,Ralstonia nicotianae
11034,9798,VFG018427,1,1441,species,Salmonella arizonae
11035,14108,sp|P38682|GLO3_YEAST,0,62956,species,UBA956 sp027487435
11036,9057,sp|O94746|FKBP_CRYNH,0,31,class,Actinomycetes
11037,11636,VFG003534,1,298,species,Yersinia enterocolitica
11038,7008,sp|P19323|FHLA_ECOLI,0,6,family,Enterobacteriaceae
11039,7623,sp|P38869|SVP26_YEAST,0,0,no rank,unclassified
11040,7084,sp|P76198|YDIN_ECOLI,0,7,genus,Escherichia
11041,2592,sp|Q01846|MDM1_YEAST,0,0,no rank,unclassified
11042,5898,VFG007946,1,35,species,Mycobacterium tuberculosis
11043,2653,sp|Q746F4|CAS2B_THET2,0,2334,species,Thermus thermophilus
11044,7491,VFG016652,1,146361,species,Mycoplasma J mobile
11045,4997,VFG049021,1,163,species,Klebsiella michiganensis
11046,2686,sp|P25997|EF3_CANAL,0,98597,species,Allorhizobium sp001296045
11047,5033,sp|P9WMP7|HEM1_MYCTU,0,35,species,Mycobacterium tuberculosis
11048,4883,sp|P41482|AC102_NPVAC,0,0,no rank,unclassified
11049,2741,sp|O25927|LPXA_HELPY,0,54357,species,Helicobacter pylori CL
11050,11848,sp|P75550|RL11_MYCPN,0,363,species,Mycoplasmoides pneumoniae
11051,630,VFG041366,1,97,family,Rhizobiaceae
11052,7325,VFG052144,1,12755,species,Mycobacterium monacense
11053,6790,VFG023873,1,34,genus,Mycobacterium
11054,8146,VFG013927,1,76,genus,Pseudomonas E
11055,14132,fig|169963.11.peg.1467|lmo1428|VBILisMon69206_1467|,1,56,species,Listeria monocytogenes
11056,11513,VFG001755,1,153,species,Yersinia pestis
11057,14375,fig|83332.12.peg.336|Rv0304c|VBIMycTub87468_0336|,1,34,genus,Mycobacterium
11058,756,VFG016338,1,89,genus,Bacillus A
11059,11112,VFG007543,1,15080,species,Aliivibrio fischeri A
11060,11762,VFG023788,1,7075,species,Yersinia proxima
11061,9680,sp|P07669|TPIS_SCHPO,0,38199,species,Paracoccus marinus
11062,6146,sp|Q50309|RS17_MYCPN,0,363,species,Mycoplasmoides pneumoniae
11063,935,sp|Q5SL28|FENR_THET8,0,2334,species,Thermus thermophilus
11064,1796,VFG040929,1,70,species,Burkholderia mallei
11065,4885,sp|Q9UTE5|E2AK2_SCHPO,0,2,superkingdom,Bacteria
11066,5026,sp|P0C029|PSAZ_GLOVI,0,66170,genus,Gloeobacter
11067,1919,sp|J7T0S1|CSXB_CLOS1,0,1043,species,Clostridium F sporogenes
11068,517,sp|Q9X006|CHEC_THEMA,0,9330,species,Thermotoga maritima
11069,255,VFG038276,1,366,species,Aeromonas hydrophila
11070,12732,sp|P40960|PAC11_YEAST,0,0,no rank,unclassified
11071,7450,sp|P56286|IF2A_SCHPO,0,172052,superkingdom,Archaea
11072,6858,VFG024776,1,34,genus,Mycobacterium
11073,11751,sp|B8GX61|FTSN_CAUVN,0,12913,species,Caulobacter vibrioides
11074,4443,VFG013201,1,1528,species,Histophilus somni
11075,13679,sp|P0CX80|MTCU1_YEAST,0,0,no rank,unclassified
11076,9457,sp|Q6WB95|SH_HMPVC,0,0,no rank,unclassified
11077,7548,sp|Q6A7J7|RS2_CUTAK,0,217,species,Cutibacterium acnes
11078,1366,VFG011222,1,2997,species,Bordetella avium
11079,12128,gi|16804245|ref|NP_465730.1|,1,2,superkingdom,Bacteria
11080,10540,VFG005922,1,28847,species,Streptococcus sanguinis R
11081,13880,gi|847844|gb|AAA67944.1|,1,0,no rank,unclassified
11082,8154,VFG013941,1,76,genus,Pseudomonas E
11083,2108,VFG011990,1,1271,species,Campylobacter fetus
11084,5773,VFG042125,1,111657,species,Mesorhizobium delmotii
11085,9983,VFG012792,1,0,no rank,unclassified
11086,5908,sp|Q6CE48|IND1_YARLI,0,2,superkingdom,Bacteria
11087,9477,VFG039794,1,1000,genus,Rickettsia
11088,8447,VFG014736,1,286,species,Pseudomonas E avellanae
11089,12452,gi|17986641|ref|NP_539275.1|,1,0,no rank,unclassified
11090,11204,VFG041910,1,5803,species,Vibrio tarriae
11091,7737,VFG042816,1,207,species,Pasteurella multocida
11092,6859,VFG024783,1,20588,species,Mycobacterium gilvum
11093,1211,VFG052312,1,1736,species,Bartonella henselae
11094,187,VFG050537,1,25,species,Acinetobacter baumannii
11095,343,sp|P9WL95|Y2568_MYCTU,0,35,species,Mycobacterium tuberculosis
11096,4984,sp|P22065|SAS1_PARBF,0,31723,species,Paraclostridium benzoelyticum
11097,4527,VFG013410,1,2939,species,Haemophilus B ducreyi
11098,11662,VFG013651,1,125950,species,Acerihabitans sp035013185
11099,1337,sp|P23930|LNT_ECOLI,0,7,genus,Escherichia
11100,11919,sp|Q02KR1|PPSA_PSEAB,0,19,order,Pseudomonadales
11101,8344,VFG014355,1,221,species,Stutzerimonas stutzeri
11102,5369,sp|Q9I434|PHNW_PSEAE,0,22,species,Pseudomonas aeruginosa
11103,3439,VFG042362,1,1259,genus,Dickeya
11104,14276,sp|B2ILS5|IDI2_STRPS,0,29,species,Streptococcus pneumoniae
11105,10731,sp|P40384|SPO11_SCHPO,0,174499,genus,Borrarchaeum
11106,6138,VFG009664,1,33,family,Mycobacteriaceae
11107,10165,VFG004831,1,72,species,Staphylococcus epidermidis
11108,3837,sp|Q59HN7|PHRH_BACSU,0,122,species,Bacillus subtilis
11109,11059,VFG007420,1,998,species,Vibrio campbellii
11110,7954,sp|P44199|Y1450_HAEIN,0,232,genus,Haemophilus
11111,8331,VFG014336,1,540,species,Pseudomonas E alloputida
11112,9702,VFG004160,1,18,species,Salmonella enterica
11113,14171,sp|P0DPM9|YKGV_ECOLI,0,6,family,Enterobacteriaceae
11114,5460,VFG045507,1,128,species,Legionella pneumophila
11115,3150,VFG046167,1,699,species,Coxiella burnetii
11116,2563,sp|P76180|YDGK_ECOLI,0,8,species,Escherichia coli
11117,582,VFG042802,1,638,species,Aggregatibacter actinomycetemcomitans
11118,2219,VFG043537,1,50,genus,Campylobacter D
11119,6125,VFG009587,1,1462,species,Mycobacterium smegmatis
11120,11066,sp|P0AC84|GLO2_ECOLI,0,7,genus,Escherichia
11121,10099,VFG004479,1,15,genus,Staphylococcus
11122,9565,VFG040812,1,14216,species,Rickettsia bellii
11123,3877,sp|A2RMG0|RS20_LACLM,0,431,species,Lactococcus cremoris
11124,55,VFG037837,1,25,species,Acinetobacter baumannii
11125,3319,sp|P38578|CBA_CARML,0,0,no rank,unclassified
11126,8562,VFG015190,1,0,no rank,unclassified
11127,8807,VFG015894,1,68,family,Burkholderiaceae
11128,47,VFG037720,1,2,superkingdom,Bacteria
11129,5604,VFG045749,1,9364,species,Legionella longbeachae
11130,135,sp|P32263|P5CR_YEAST,0,2,superkingdom,Bacteria
11131,13562,sp|Q9WZV9|RBFA_THEMA,0,9330,species,Thermotoga maritima
11132,12965,gi|16272060|ref|NP_438259.1|,1,233,species,Haemophilus influenzae
11133,2316,sp|E6UIS7|MGP_RUMA7,0,9836,species,Hominimerdicola alba
11134,4135,sp|Q12109|SYWC_YEAST,0,0,no rank,unclassified
11135,2955,sp|Q0D1P2|TERD_ASPTN,0,2,superkingdom,Bacteria
11136,13590,sp|O43061|MU136_SCHPO,0,0,no rank,unclassified
11137,4699,sp|P9WFH7|Y1947_MYCTU,0,35,species,Mycobacterium tuberculosis
11138,7957,sp|P27000|SYE_THET8,0,2334,species,Thermus thermophilus
11139,11770,VFG041071,1,153,species,Yersinia pestis
11140,7016,VFG029562,1,67,species,Mycobacterium abscessus
11141,5938,sp|P12695|ODP2_YEAST,0,95,class,Alphaproteobacteria
11142,14173,fig|169963.11.peg.534|lmo0515|VBILisMon69206_0534|,1,55,genus,Listeria
11143,12832,gi|16764036|ref|NP_459651.1|,1,18,species,Salmonella enterica
11144,3495,sp|P33759|RT05_YEAST,0,2,superkingdom,Bacteria
11145,9135,VFG043481,1,4415,species,Pseudomonas E petroselini
11146,3576,VFG012501,1,8,species,Escherichia coli
11147,10067,VFG001324,1,16,species,Staphylococcus aureus
11148,12934,gi|16767581|ref|NP_463196.1|,1,18,species,Salmonella enterica
11149,13477,gi|15928095|ref|NP_375628.1|,1,15,genus,Staphylococcus
11150,3461,VFG000800,1,376,species,Escherichia albertii
11151,9960,VFG000998,1,640,species,Escherichia marmotae
11152,2157,sp|O53176|Y2449_MYCTU,0,35,species,Mycobacterium tuberculosis
11153,14020,gi|799320449|ref|XP_012047832.1|,1,1,no rank,root
11154,3655,VFG034810,1,62113,species,Escherichia sp002965065
11155,9741,VFG004315,1,3069,species,Enterobacter cancerogenus
11156,5242,VFG010882,1,127,genus,Legionella
11157,2457,VFG050270,1,536,species,Chlamydia trachomatis
11158,4263,VFG047105,1,15280,species,Francisella A adeliensis
11159,13116,gi|15900389|ref|NP_344993.1|,1,28,genus,Streptococcus
11160,4951,VFG048905,1,6,family,Enterobacteriaceae
11161,11725,VFG020305,1,99953,species,Izhakiella australiensis
11162,8427,VFG014678,1,4194,species,Pseudomonas E glycinae
11163,9987,sp|Q3E7B6|VA0E_YEAST,0,0,no rank,unclassified
11164,3477,sp|Q09756|HXK1_SCHPO,0,2,superkingdom,Bacteria
11165,10239,VFG043818,1,0,no rank,unclassified
11166,13180,sp|Q6E434|TRF1_SCHPO,0,0,no rank,unclassified
11167,9517,VFG040470,1,1000,genus,Rickettsia
11168,10493,VFG005775,1,12,class,Bacilli
11169,9578,VFG040851,1,1000,genus,Rickettsia
11170,12615,gi|117624251|ref|YP_853164.1|,1,8,species,Escherichia coli
