Unnamed: 0,id,label,target_id,pred_label,fident,bitscore,evalue,score
16346,gi|53718277|ref|YP_107263.1|,1,H6LBS1,0.0,0.528,743.0,2.617e-214,0.10837222870478413
16347,sp|P9WFS5|Y625_MYCTU,0,P76221,0.0,0.693,479.0,4.114e-136,0.06986581096849474
16348,gi|15900300|ref|NP_344904.1|,1,VFG005393,1.0,0.572,421.0,2.5709999999999997e-118,0.061406067677946326
16349,sp|P00093|CYC2_PARPM,0,P86319,0.0,0.783,252.0,1.6069999999999999e-68,0.0367561260210035
16350,VFG042598,1,VFG013093,1.0,0.712,900.0,1.0559999999999999e-262,0.13127187864644108
16351,sp|P32769|HBS1_YEAST,0,O74774,0.0,0.765,1328.0,0.0,0.19369894982497082
16352,sp|P32452|PHA2_YEAST,0,NP_697079.1,1.0,0.712,672.0,3.106e-194,0.09801633605600933
16353,VFG042921,1,VFG013958,1.0,0.763,340.0,8.185e-95,0.049591598599766626
16354,sp|Q5UQU2|YR350_MIMIV,0,P05807,0.0,0.631,970.0,6.204999999999999e-283,0.1414819136522754
16355,sp|P25386|USO1_YEAST,0,VFG002029,1.0,0.741,2452.0,0.0,0.35764294049008166
16356,VFG036559,1,Q7A679,0.0,0.901,1134.0,0.0,0.16540256709451576
16357,sp|Q8V3U4|M1_ISAV8,0,Q9UTR7,0.0,0.854,137.0,8.916e-33,0.01998249708284714
16358,VFG042707,1,VFG042693,1.0,0.872,574.0,1.9149999999999998e-169,0.0837222870478413
16359,VFG041101,1,VFG041069,1.0,0.616,240.0,3.014e-64,0.03500583430571762
16360,sp|Q8SQT7|EF2_ENCCU,0,O94316,0.0,0.751,1914.0,0.0,0.279171528588098
16361,sp|P72583|YC53L_SYNY3,0,P31967,0.0,0.639,208.0,3.71e-54,0.030338389731621937
16362,sp|P82999|GSTE1_PSEUO,0,,0.0,,0.0,,0.0
16363,VFG002421,1,VFG043501,1.0,0.562,361.0,7.228e-100,0.05265460910151692
16364,VFG042706,1,VFG042701,1.0,0.85,2395.0,0.0,0.34932905484247373
16365,sp|P56740|FOLB_STAAU,0,P0AC19,0.0,0.932,403.0,4.33e-118,0.0587806301050175
16366,sp|P00642|T2E1_ECOLX,0,VFG041631,1.0,0.655,126.0,4.01e-29,0.01837806301050175
16367,sp|P30606|ITR2_YEAST,0,A0A1D8PH98,0.0,0.792,1536.0,0.0,0.22403733955659277
16368,VFG041603,1,VFG000795,1.0,0.795,197.0,4.133e-52,0.028733955659276545
16369,gi|15901551|ref|NP_346155.1|,1,P36879,0.0,0.887,952.0,1.091e-285,0.13885647607934656
16370,VFG021798,1,VFG013756,1.0,0.951,730.0,5.268e-218,0.10647607934655776
16371,VFG002478,1,VFG002078,1.0,0.779,1370.0,0.0,0.19982497082847142
16372,sp|Q0KDL6|ADH_CUPNH,0,P14941,0.0,0.863,1173.0,0.0,0.17109101516919487
16373,gi|126208521|ref|YP_001053746.1|,1,VFG013597,1.0,0.791,2402.0,0.0,0.35035005834305716
16374,sp|P41811|COPB2_YEAST,0,Q96WV5,0.0,0.786,2160.0,0.0,0.31505250875145857
16375,VFG046915,1,VFG046914,1.0,0.863,1849.0,0.0,0.26969078179696615
16376,VFG039310,1,VFG039222,1.0,0.47,318.0,2.032e-86,0.04638273045507585
16377,sp|P0A0N1|Y704_STAAN,0,P32436,0.0,0.968,1038.0,2.13e-317,0.15140023337222872
16378,VFG018481,1,VFG041879,1.0,0.852,168.0,6.994e-43,0.024504084014002333
16379,sp|O67185|FABH_AQUAE,0,C0LNR0,0.0,0.954,1156.0,0.0,0.16861143523920655
16380,gi|16765527|ref|NP_461142.1|,1,NP_217558.1,1.0,0.832,851.0,8.064e-252,0.12412485414235706
16381,VFG042632,1,VFG042622,1.0,0.872,524.0,1.847e-152,0.0764294049008168
16382,sp|Q02SM0|RISB_PSEAB,0,P11998,0.0,0.954,550.0,1.6399999999999999e-164,0.08022170361726955
16383,sp|O13814|MDM10_SCHPO,0,P40478,0.0,0.618,569.0,1.0590000000000001e-162,0.08299299883313886
16384,VFG038489,1,VFG038490,1.0,0.791,2832.0,0.0,0.4130688448074679
16385,sp|Q9X5T6|MMCR_STRLA,0,A0A172J1V3,0.0,0.877,1051.0,7.214e-314,0.15329638273045507
16386,gi|23501159|ref|NP_697286.1|,1,Q46N53,0.0,0.819,1117.0,0.0,0.1629229871645274
16387,sp|A0A1I5E523|NIRJ_PARPN,0,P71517,0.0,0.727,823.0,1.07e-239,0.12004084014002334
16388,VFG013094,1,VFG013099,1.0,0.793,350.0,6.009e-98,0.05105017502917153
16389,sp|Q8ZPK1|OSMY_SALTY,0,P33361,0.0,0.669,519.0,1.323e-148,0.07570011668611436
16390,sp|Q5B1W7|AASA_EMENI,0,Q7SCE9,0.0,0.777,899.0,6.681e-263,0.13112602100350057
16391,sp|P0AFK4|POTB_ECOLI,0,P31135,0.0,0.736,680.0,1.066e-197,0.09918319719953325
16392,sp|A2RI10|RS4_LACLM,0,Q82ZI6,0.0,0.915,582.0,4.786e-170,0.08488914819136523
16393,sp|P00195|FER_CLOPA,0,P07508,0.0,0.962,208.0,6.3599999999999995e-59,0.030338389731621937
16394,VFG007864,1,VFG022425,1.0,0.86,5409.0,0.0,0.7889439906651109
16395,gi|15900188|ref|NP_344792.1|,1,P0A9S5,0.0,0.9,1140.0,0.0,0.16627771295215868
16396,VFG035973,1,fig|574521.7.peg.2961|E2348C_2915|VBIEscCol90278_2961|,1.0,0.77,3347.0,0.0,0.4881855309218203
16397,sp|O51266|DEDA_BORBU,0,YP_001599709.1,1.0,0.703,433.0,1.801e-122,0.0631563593932322
16398,VFG018007,1,VFG037945,1.0,0.678,637.0,1.506e-183,0.09291131855309218
16399,VFG042695,1,fig|909946.3.peg.364|STM474_0353|VBISalEnt171491_0364|,1.0,0.843,2475.0,0.0,0.36099766627771296
16400,sp|P0A7N9|RL33_ECOLI,0,Q6N554,0.0,0.89,166.0,2.6679999999999997e-44,0.024212368728121353
16401,VFG013620,1,VFG013204,1.0,0.905,629.0,3.635e-185,0.09174445740956826
16402,VFG014648,1,VFG014645,1.0,0.889,711.0,4.6130000000000003e-209,0.10370478413068845
16403,sp|P54861|DNM1_YEAST,0,P54159,0.0,0.48,431.0,1.028e-120,0.06286464410735122
16404,sp|P75327|Y456_MYCPN,0,NP_346322.1,1.0,0.498,421.0,1.801e-117,0.061406067677946326
16405,VFG048931,1,P85502,0.0,0.535,616.0,2.597e-176,0.08984830805134189
16406,gi|51557490|ref|YP_068324.1|,1,P03195,0.0,0.69,432.0,1.1620000000000001e-121,0.06301050175029171
16407,VFG051439,1,VFG051437,1.0,0.853,2941.0,0.0,0.4289673278879813
16408,VFG022090,1,VFG028688,1.0,0.719,817.0,1.914e-237,0.1191656942823804
16409,gi|71911118|ref|YP_282668.1|,1,NP_344698.1,1.0,0.729,1020.0,6.226999999999999e-299,0.1487747957992999
16410,VFG031056,1,VFG031059,1.0,0.895,1963.0,0.0,0.286318553092182
16411,sp|P76116|YNCE_ECOLI,0,VFG036084,1.0,0.828,1047.0,6.25e-312,0.15271295215869313
16412,sp|P77858|HYFC_ECOLI,0,P16430,0.0,0.805,816.0,3.7619999999999997e-239,0.11901983663943991
16413,gi|22536482|ref|NP_687333.1|,1,YP_815850.1,1.0,0.857,2020.0,0.0,0.29463243873978995
16414,sp|A2QLV1|CYPE1_ASPNC,0,A0A0G4P2K0,0.0,0.953,3513.0,0.0,0.5123978996499416
16415,sp|P41920|YRB1_YEAST,0,Q09146,0.0,0.757,401.0,8.921e-113,0.058488914819136525
16416,sp|B1MCE2|HTM_MYCA9,0,P9WKL5,0.0,0.863,675.0,3.988e-199,0.0984539089848308
16417,sp|P34730|BMH2_YEAST,0,P42656,0.0,0.844,692.0,2.428e-201,0.10093348891481914
16418,VFG041307,1,VFG041308,1.0,0.595,575.0,7.997e-164,0.0838681446907818
16419,VFG044467,1,P03037,0.0,0.6,92.0,1.245e-19,0.013418903150525088
16420,sp|Q44118|MOAA_PAENI,0,YP_001053395.1,1.0,0.78,881.0,3.3730000000000005e-258,0.12850058343057177
16421,sp|P9WMQ5|MFD_MYCTU,0,P24230,0.0,0.782,1187.0,0.0,0.17313302217036172
16422,sp|P09221|ATPF_BACP3,0,Q7A4E7,0.0,0.886,426.0,1.563e-121,0.06213535589264878
16423,VFG018473,1,VFG000501,1.0,0.791,1128.0,0.0,0.1645274212368728
16424,VFG001864,1,P44760,0.0,0.863,646.0,1.0559999999999999e-188,0.09422403733955659
16425,sp|Q936X3|ATZE_PSESD,0,K9NBS6,0.0,0.767,1147.0,0.0,0.16729871645274214
16426,sp|K5BDL0|GGH_MYCHD,0,J5K1E2,0.0,0.558,445.0,3.194e-125,0.06490665110851809
16427,VFG041472,1,VFG041451,1.0,0.845,1876.0,0.0,0.2736289381563594
16428,sp|Q12122|HOSM_YEAST,0,Q9Y823,0.0,0.937,1390.0,0.0,0.2027421236872812
16429,VFG019820,1,VFG014336,1.0,0.946,379.0,1.751e-108,0.05528004667444574
16430,sp|O86560|PGLW_STRCO,0,P15442,0.0,0.573,952.0,4.325e-277,0.13885647607934656
16431,sp|O50584|LTAE_PSEUN,0,P75823,0.0,0.89,1133.0,0.0,0.16525670945157525
16432,sp|Q8X1D8|NAO_FUSOX,0,Q2LQN9,0.0,0.854,1129.0,0.0,0.1646732788798133
16433,gi|15610663|ref|NP_218044.1|,1,VFG017852,1.0,0.66,101.0,4.942e-22,0.014731621936989498
16434,VFG041581,1,VFG041865,1.0,0.806,641.0,5.483e-186,0.09349474912485414
16435,sp|P44481|Y048_HAEIN,0,NP_344856.1,1.0,0.912,996.0,6.176e-303,0.14527421236872812
16436,sp|P29217|YCEH_ECOLI,0,Q882E2,0.0,0.827,522.0,4.604e-150,0.07613768961493582
16437,sp|P22186|MRAZ_ECOLI,0,P65439,0.0,0.849,373.0,3.91e-105,0.0544049008168028
16438,gi|15676901|ref|NP_274047.1|,1,NP_459021.1,1.0,0.692,281.0,1.127e-76,0.04098599766627771
16439,sp|O94556|APC8_SCHPO,0,P16522,0.0,0.746,1329.0,0.0,0.19384480746791133
16440,sp|O34813|SIRC_BACSU,0,P61818,0.0,0.881,560.0,2.399e-167,0.08168028004667445
16441,VFG017988,1,VFG016428,1.0,0.921,1507.0,0.0,0.21980746791131855
16442,sp|P38922|HRB1_YEAST,0,P25555,0.0,0.828,1093.0,0.0,0.15942240373395566
16443,sp|E1ACQ9|NOTN_ASPSM,0,P42327,0.0,0.931,1218.0,0.0,0.17765460910151692
16444,VFG015327,1,VFG043674,1.0,0.451,571.0,2.253e-162,0.08328471411901983
16445,VFG016649,1,VFG016651,1.0,0.636,858.0,1.2799999999999998e-249,0.12514585764294048
16446,VFG006561,1,VFG006565,1.0,0.967,1062.0,3.81e-318,0.15490081680280046
16447,gi|121634273|ref|YP_974518.1|,1,VFG019697,1.0,0.766,1758.0,0.0,0.2564177362893816
16448,VFG051395,1,VFG051392,1.0,0.786,2453.0,0.0,0.35778879813302217
16449,sp|O14313|PMP20_SCHPO,0,P44758,0.0,0.89,497.0,2.82e-146,0.07249124854142357
16450,gi|15900269|ref|NP_344873.1|,1,Q7A3F4,0.0,0.904,2122.0,0.0,0.30950991831971997
16451,VFG050901,1,VFG041176,1.0,0.463,266.0,4.3470000000000005e-71,0.03879813302217036
16452,sp|G0KYA9|TRI11_TRIAR,0,A0A0C6DUU3,0.0,0.825,1353.0,0.0,0.19734539089848308
16453,sp|P0DOY9|RS8_THET8,0,O51445,0.0,0.818,357.0,9.416e-101,0.05207117852975496
16454,sp|O43024|DEF1_SCHPO,0,P35732,0.0,0.554,275.0,1.269e-73,0.04011085180863477
16455,VFG024693,1,VFG029234,1.0,0.915,789.0,5.053e-237,0.11508168028004667
16456,gi|799312946|ref|XP_012046298.1|,1,A0A384XR80,0.0,0.728,881.0,1.1460000000000001e-256,0.12850058343057177
16457,VFG007628,1,VFG007626,1.0,0.965,532.0,6.991e-160,0.07759626604434072
16458,sp|P12943|PHNS_MEGGA,0,P18187,0.0,0.791,748.0,1.781e-218,0.10910151691948658
16459,VFG002108,1,VFG010691,1.0,0.689,596.0,6.130999999999999e-171,0.08693115519253208
16460,VFG038496,1,VFG038498,1.0,0.722,373.0,3.8330000000000004e-104,0.0544049008168028
16461,sp|P0AC65|NRDH_ECOLI,0,NP_541910.1,1.0,0.986,280.0,1.282e-80,0.040840140023337225
16462,sp|P0A444|PSBA1_THEVB,0,B4WP19,0.0,0.6,283.0,1.242e-76,0.04127771295215869
16463,VFG039653,1,VFG041958,1.0,0.605,179.0,3.5349999999999996e-45,0.026108518086347725
16464,sp|W3X8X8|FNSA_PESFW,0,A0A2I2F262,0.0,0.817,4202.0,0.0,0.6128938156359394
16465,VFG000468,1,VFG021025,1.0,0.88,2186.0,0.0,0.31884480746791133
16466,VFG041901,1,VFG000533,1.0,0.878,692.0,2.442e-203,0.10093348891481914
16467,sp|Q3E833|PCC1_YEAST,0,P9WLA5,0.0,0.741,168.0,8.152e-43,0.024504084014002333
16468,VFG013756,1,VFG013754,1.0,0.942,732.0,3.2569999999999997e-218,0.10676779463243874
16469,VFG011861,1,VFG006671,1.0,0.94,1422.0,0.0,0.2074095682613769
16470,VFG001262,1,VFG014589,1.0,0.923,1161.0,0.0,0.169340723453909
16471,sp|P25082|LUXP_PHOPO,0,P21578,0.0,0.856,571.0,1.347e-167,0.08328471411901983
16472,sp|P9WJI5|NAT_MYCTU,0,Q00267,0.0,0.838,740.0,2.928e-216,0.10793465577596266
16473,VFG014182,1,VFG014180,1.0,0.887,622.0,6.122e-181,0.09072345390898483
16474,sp|Q2YK18|HDEA_BRUA2,0,P0AET2,0.0,0.582,118.0,1.713e-27,0.01721120186697783
16475,VFG001938,1,VFG018014,1.0,0.726,631.0,8.447e-182,0.09203617269544924
16476,VFG038979,1,VFG038977,1.0,0.839,2169.0,0.0,0.316365227537923
16477,gi|33591381|ref|NP_879025.1|,1,P9WP65,0.0,0.833,750.0,5.227e-220,0.10939323220536756
16478,sp|Q2GAJ2|METAA_NOVAD,0,Q97PM9,0.0,0.881,923.0,2.1440000000000002e-275,0.13462660443407234
16479,sp|Q05027|TAF9_YEAST,0,Q09869,0.0,0.836,332.0,2.556e-92,0.048424737456242706
16480,VFG007683,1,VFG007680,1.0,0.853,2027.0,0.0,0.2956534422403734
16481,VFG016447,1,VFG002035,1.0,0.677,426.0,5.963e-119,0.06213535589264878
16482,sp|A0A0P0ZBS7|MENC_GEOSE,0,Q927X3,0.0,0.975,1394.0,0.0,0.20332555425904317
16483,gi|126208850|ref|YP_001054075.1|,1,Q836R0,0.0,0.553,61.0,1.115e-10,0.008897316219369894
16484,VFG016303,1,VFG016304,1.0,0.915,1816.0,0.0,0.26487747957992996
16485,gi|9626952|ref|NP_056924.1|,1,P06447,0.0,0.623,2849.0,0.0,0.41554842473745623
16486,sp|Q4WLB9|CFMA_ASPFU,0,D4AZC5,0.0,0.692,229.0,3.539e-60,0.03340140023337223
16487,VFG015424,1,VFG015423,1.0,0.932,1344.0,0.0,0.19603267211201866
16488,sp|A8KRL3|TENA_HELPX,0,Q8CNK1,0.0,0.872,562.0,1.07e-162,0.08197199533255542
16489,gi|68477055|ref|XP_717505.1|,1,P25342,0.0,0.901,943.0,8.476e-278,0.13754375729288215
16490,VFG000299,1,VFG043501,1.0,0.575,430.0,7.453e-121,0.06271878646441073
16491,sp|Q46856|YQHD_ECOLI,0,A4ISB9,0.0,0.89,1161.0,0.0,0.169340723453909
16492,VFG016732,1,VFG002257,1.0,0.816,240.0,8.680000000000001e-65,0.03500583430571762
16493,VFG041721,1,VFG002208,1.0,0.808,449.0,5.579e-127,0.06549008168028005
16494,VFG044035,1,VFG044032,1.0,0.582,234.0,6.5110000000000004e-62,0.03413068844807468
16495,VFG029151,1,NP_215529.1,1.0,0.954,1953.0,0.0,0.2848599766627771
16496,gi|16764445|ref|NP_460060.1|,1,VFG002123,1.0,0.55,121.0,5.3910000000000005e-28,0.0176487747957993
16497,sp|Q7VYU0|FLUC_BORPE,0,P37002,0.0,0.809,367.0,6.59e-105,0.05352975495915986
16498,sp|A0NXQ9|T3HPD_ROSAI,0,A6WW16,0.0,0.937,1157.0,0.0,0.16875729288214703
16499,sp|P96155|HEX1_VIBFU,0,B3TLD6,0.0,0.679,965.0,5.536e-282,0.14075262543757294
16500,sp|P9WG95|ILVA_MYCTU,0,Q9WYJ1,0.0,0.901,1361.0,0.0,0.198512252042007
16501,sp|O34779|PRPC_BACSU,0,VFG006794,1.0,0.952,886.0,1.1290000000000001e-268,0.12922987164527422
16502,VFG012256,1,VFG042567,1.0,0.903,278.0,3.151e-77,0.04054842473745624
16503,sp|Q02754|YP067_YEAST,0,A0A0S2E7V8,0.0,0.618,96.0,1.7760000000000002e-20,0.014002333722287048
16504,VFG041634,1,VFG007191,1.0,0.872,996.0,1.322e-295,0.14527421236872812
16505,VFG000332,1,VFG013410,1.0,0.967,1174.0,0.0,0.17123687281213534
16506,sp|Q30W70|CUTC_OLEA2,0,Q727N1,0.0,0.832,2036.0,0.0,0.2969661610268378
16507,VFG041896,1,VFG041437,1.0,0.606,296.0,1.654e-80,0.043173862310385065
16508,sp|P11551|FUCP_ECOLI,0,NP_542031.1,1.0,0.772,1156.0,0.0,0.16861143523920655
16509,VFG022310,1,VFG022308,1.0,0.716,607.0,4.925e-174,0.08853558926487748
16510,VFG041089,1,A7ZI10,0.0,0.785,229.0,2.9159999999999998e-61,0.03340140023337223
16511,VFG030202,1,VFG030156,1.0,0.912,1590.0,0.0,0.23191365227537922
16512,sp|O13329|FOB1_YEAST,0,P35208,0.0,0.664,206.0,4.969e-53,0.030046674445740957
16513,VFG040891,1,VFG013779,1.0,0.852,1622.0,0.0,0.23658109684947493
16514,fig|83332.12.peg.3987|Rv3571|VBIMycTub87468_3987|,1,P76254,0.0,0.78,880.0,1.261e-257,0.12835472578763127
16515,sp|P9WF35|XERC_MYCTU,0,P9WF33,0.0,0.872,847.0,3.266e-250,0.1235414235705951
16516,VFG041585,1,VFG041871,1.0,0.87,1919.0,0.0,0.2799008168028005
16517,VFG022406,1,VFG008873,1.0,0.889,4947.0,0.0,0.7215577596266044
16518,VFG013147,1,Q8ZGA4,0.0,0.913,839.0,7.687e-252,0.12237456242707118
16519,VFG019739,1,VFG038447,1.0,0.832,509.0,1.9250000000000002e-147,0.07424154025670945
16520,VFG042238,1,VFG015233,1.0,0.813,1760.0,0.0,0.25670945157526254
16521,sp|P08463|CKS1_SCHPO,0,P20486,0.0,0.636,147.0,4.5140000000000004e-36,0.02144107351225204
16522,sp|Q9USJ3|YJ23_SCHPO,0,Q57017,0.0,0.678,597.0,1.067e-170,0.08707701283547258
16523,sp|Q9KJE7|BBSH_THAAR,0,P52046,0.0,0.96,900.0,1.8879999999999998e-273,0.13127187864644108
16524,sp|P07071|NRDD_BPT4,0,NP_290869.1,1.0,0.759,1409.0,0.0,0.20551341890315053
16525,sp|P47114|KCH1_YEAST,0,Q04705,0.0,0.699,566.0,1.708e-161,0.08255542590431739
16526,sp|A3T0D1|DCTP_SULSN,0,P37735,0.0,0.948,1145.0,0.0,0.16700700116686115
16527,VFG011876,1,VFG011877,1.0,0.927,1114.0,0.0,0.16248541423570595
16528,VFG021854,1,VFG013739,1.0,0.825,1009.0,2.2899999999999997e-299,0.1471703617269545
16529,sp|Q06401|3O1D_COMTE,0,Q4WR24,0.0,0.684,1061.0,7.024e-311,0.15475495915985998
16530,sp|P53100|YGT5_YEAST,0,P53839,0.0,0.742,893.0,2.859e-261,0.13025087514585765
16531,sp|P26648|FTSP_ECOLI,0,P36649,0.0,0.733,1171.0,0.0,0.17079929988331388
16532,sp|Q51547|PHOU_PSEAE,0,NP_756506.2,1.0,0.892,616.0,1.0350000000000001e-178,0.08984830805134189
16533,sp|Q9Y899|KCC1B_EMEND,0,Q9P7I2,0.0,0.953,1139.0,0.0,0.1661318553092182
16534,sp|O52702|MTA1_ACEPA,0,P23737,0.0,0.693,751.0,1.053e-217,0.10953908984830805
16535,sp|P04123|LHA_BLAVI,0,P39642,0.0,0.818,73.0,5.661e-14,0.010647607934655776
16536,sp|P65967|RBFA_STAAN,0,Q55625,0.0,0.864,330.0,1.859e-93,0.04813302217036173
16537,gi|15640222|ref|NP_229849.1|,1,VFG001234,1.0,0.84,714.0,1.052e-208,0.10414235705950992
16538,VFG008173,1,VFG008500,1.0,0.956,1122.0,0.0,0.16365227537922988
16539,gi|161869376|ref|YP_001598543.1|,1,Q9X287,0.0,0.745,1231.0,0.0,0.1795507584597433
16540,VFG041729,1,YP_001216350.1,1.0,0.548,66.0,2.322e-11,0.009626604434072346
16541,gi|15799850|ref|NP_285862.1|,1,NP_346037.1,1.0,0.79,626.0,5.131e-181,0.0913068844807468
16542,sp|Q5SKS4|TDH_THET8,0,P35497,0.0,0.869,1103.0,0.0,0.16088098016336055
16543,sp|P0CE00|MPH3_YEAST,0,P53048,0.0,0.817,1598.0,0.0,0.23308051341890315
16544,sp|Q5HDJ9|TCAA_STAAC,0,NP_815259.1,1.0,0.629,727.0,3.585e-210,0.1060385064177363
16545,VFG049501,1,VFG049503,1.0,0.872,2252.0,0.0,0.32847141190198365
16546,sp|O05527|PHB_DELAC,0,B2NHN2,0.0,0.762,790.0,2.718e-229,0.11522753792298716
16547,sp|P15258|RAL2_SCHPO,0,P50090,0.0,0.576,557.0,1.0329999999999999e-158,0.08124270711785297
16548,VFG042691,1,VFG043624,1.0,0.868,983.0,1.57e-291,0.14337806301050174
16549,gi|217964793|ref|YP_002350471.1|,1,YP_513611.1,1.0,0.931,627.0,9.857e-187,0.09145274212368729
16550,VFG031479,1,VFG031465,1.0,0.942,449.0,1.187e-130,0.06549008168028005
16551,sp|Q03937|HED1_YEAST,0,Q86523,0.0,0.928,77.0,1.075e-14,0.011231038506417736
16552,VFG011663,1,VFG017984,1.0,0.464,353.0,2.545e-97,0.051487747957993
16553,VFG030038,1,VFG030765,1.0,0.852,675.0,1.1519999999999999e-198,0.0984539089848308
16554,gi|117626628|ref|YP_859951.1|,1,VFG042718,1.0,0.813,827.0,4.039e-243,0.1206242707117853
16555,sp|Q9HTQ2|ALR2_PSEAE,0,B9WZ64,0.0,0.955,1318.0,0.0,0.19224037339556593
16556,sp|P36923|AROD_ENTFA,0,NP_707592.1,1.0,0.964,949.0,3.54e-291,0.13841890315052507
16557,VFG048207,1,VFG041137,1.0,0.727,2272.0,0.0,0.3313885647607935
16558,sp|B5FVB3|ATP19_YARLI,0,P81451,0.0,0.7,126.0,3.535e-30,0.01837806301050175
16559,VFG004355,1,VFG042592,1.0,0.858,2512.0,0.0,0.3663943990665111
16560,VFG011933,1,VFG001915,1.0,0.909,705.0,1.598e-207,0.1028296382730455
16561,VFG016380,1,fig|216594.6.peg.2475|MMAR_2320|VBIMycMar75906_2475|,1.0,0.9,1329.0,0.0,0.19384480746791133
16562,VFG013790,1,VFG013788,1.0,0.927,1313.0,0.0,0.1915110851808635
16563,sp|Q3Z8V0|QUEH_DEHM1,0,Q9WZJ0,0.0,0.759,464.0,6.922999999999999e-133,0.0676779463243874
16564,sp|Q8ZGA4|KDSB_YERPE,0,P04951,0.0,0.963,899.0,7.362e-274,0.13112602100350057
16565,VFG045763,1,VFG001878,1.0,0.842,1121.0,0.0,0.16350641773628938
16566,sp|O36027|WSP1_SCHPO,0,Q12446,0.0,0.574,566.0,2.197e-161,0.08255542590431739
16567,sp|P18952|PA1_SERLI,0,VFG002688,1.0,0.883,744.0,1.653e-216,0.10851808634772463
16568,sp|P37292|GLYM_YEAST,0,O13426,0.0,0.907,1533.0,0.0,0.22359976662777128
16569,VFG042477,1,VFG042672,1.0,0.724,1740.0,0.0,0.25379229871645276
16570,VFG007585,1,NP_231699.1,1.0,0.959,1021.0,5.711e-310,0.14892065344224037
16571,VFG043785,1,VFG005006,1.0,0.49,136.0,2.96e-32,0.019836639439906652
16572,VFG042618,1,VFG042536,1.0,0.902,738.0,4.715e-219,0.10764294049008168
16573,sp|P24362|KRB2_VACCW,0,P50528,0.0,0.712,661.0,1.4860000000000002e-191,0.09641190198366395
16574,gi|165977352|ref|YP_001652945.1|,1,O87712,0.0,0.904,2028.0,0.0,0.2957992998833139
16575,VFG015347,1,VFG015345,1.0,0.84,992.0,1.0400000000000001e-290,0.14469078179696615
16576,VFG002552,1,P63228,0.0,0.909,630.0,6.032999999999999e-188,0.09189031505250875
16577,sp|P32338|RME1_YEAST,0,P39933,0.0,0.686,245.0,3.845e-65,0.03573512252042007
16578,VFG013298,1,VFG011788,1.0,0.759,648.0,9.242999999999999e-187,0.09451575262543757
16579,VFG014140,1,VFG019123,1.0,0.591,574.0,3.204e-164,0.0837222870478413
16580,VFG005914,1,VFG038057,1.0,0.611,578.0,1.113e-165,0.08430571761960327
16581,fig|83331.22.peg.3635|MT3329|VBIMycTub22151_3635|,1,Q5LU04,0.0,0.847,802.0,8.698e-236,0.11697782963827305
16582,sp|P69506|YTFE_ECOLI,0,NP_439819.1,1.0,0.896,611.0,2.3280000000000002e-178,0.08911901983663945
16583,sp|P9WM51|Y1260_MYCTU,0,A0A0H4TXY1,0.0,0.797,979.0,2.192e-288,0.1427946324387398
16584,VFG007670,1,VFG007672,1.0,0.859,1265.0,0.0,0.18450991831971994
16585,gi|9629420|ref|NP_044641.1|,1,AAF33932.1,1.0,0.62,1112.0,0.0,0.16219369894982497
16586,VFG045372,1,VFG045369,1.0,0.63,455.0,2.456e-128,0.06636522753792298
16587,sp|Q9WYU4|PDXS_THEMA,0,P37527,0.0,0.887,945.0,6.977e-284,0.13783547257876314
16588,VFG041740,1,VFG040631,1.0,0.57,423.0,1.018e-118,0.0616977829638273
16589,sp|P54786|ZDS2_YEAST,0,Q06680,0.0,0.651,95.0,2.046e-19,0.013856476079346558
16590,VFG017066,1,VFG017067,1.0,0.754,375.0,5.574e-105,0.05469661610268378
16591,VFG016851,1,VFG016855,1.0,0.716,643.0,3.044e-185,0.09378646441073513
16592,VFG013299,1,NP_246231.1,1.0,0.931,1202.0,0.0,0.17532088681446908
16593,VFG001856,1,VFG045717,1.0,0.869,731.0,1.712e-214,0.10662193698949825
16594,VFG013649,1,VFG013117,1.0,0.657,449.0,3.486e-127,0.06549008168028005
16595,VFG038036,1,VFG038042,1.0,0.754,782.0,4.974e-228,0.11406067677946324
16596,sp|Q7S6U4|CVNH_NEUCR,0,Q5MK11,0.0,0.81,277.0,1.962e-76,0.04040256709451575
16597,gi|23502933|ref|NP_699060.1|,1,YP_002898511.1,1.0,0.972,968.0,8.647999999999999e-297,0.1411901983663944
16598,VFG000272,1,VFG006486,1.0,0.815,438.0,4.142e-125,0.06388564760793465
16599,gi|30261116|ref|NP_843493.1|,1,P06574,0.0,0.91,772.0,1.095e-228,0.11260210035005834
16600,sp|Q9HFE6|YNW6_SCHPO,0,O43040,0.0,0.891,338.0,5.247e-93,0.04929988331388565
16601,sp|G3KIM4|LCDA_ANAPI,0,Q93AL9,0.0,0.806,1111.0,0.0,0.1620478413068845
16602,sp|Q5HG24|DAPB_STAAC,0,Q8DEM0,0.0,0.755,682.0,3.482e-200,0.09947491248541424
16603,sp|P0ACA7|GSTB_ECOLI,0,O86043,0.0,0.933,665.0,9.631e-198,0.0969953325554259
16604,sp|A0A1W2VMZ5|UL25_PSEXP,0,P9WF05,0.0,0.875,1394.0,0.0,0.20332555425904317
16605,VFG014799,1,VFG019892,1.0,0.89,1480.0,0.0,0.21586931155192532
16606,sp|P06564|GUN_HALA3,0,P19424,0.0,0.877,2098.0,0.0,0.30600933488914817
16607,sp|Q9AIU7|DNLJ_STAAU,0,O87703,0.0,0.898,2005.0,0.0,0.29244457409568264
16608,VFG013154,1,VFG013290,1.0,0.979,1290.0,0.0,0.1881563593932322
