,id,label
11055,sp|P37696|GUNA_NOVHA,0
13364,gi|126209048|ref|YP_001054273.1|,1
4847,VFG048401,1
8113,VFG013843,1
9694,VFG003997,1
9441,VFG042032,1
9842,sp|A7UX13|EGT2_NEUCR,0
5298,sp|O74407|SYDC_SCHPO,0
5331,sp|Q81QL7|APEX_BACAN,0
1231,VFG000012,1
8124,sp|F9UST1|LARC_LACPL,0
6793,VFG023906,1
1719,VFG026114,1
4776,sp|P00632|ELH2_ACIAD,0
9314,sp|Q2RQ36|PHAJ_RHORT,0
4414,sp|B0CPC6|X325_LACBS,0
12785,sp|P25360|PHO87_YEAST,0
5530,VFG045577,1
311,sp|P29898|DHM2_PARDE,0
13297,sp|J9VI03|DMT5_CRYNH,0
8944,VFG016163,1
11274,VFG043638,1
5168,sp|P30022|VP22_BHV1C,0
1951,sp|Q49400|MTM1_MYCGE,0
4088,sp|P9WFG7|NB1_MYCTU,0
11576,VFG002375,1
8889,VFG016021,1
14179,sp|P9WMX5|GLYTR_MYCTU,0
9664,sp|Q12256|TPO4_YEAST,0
3551,VFG002039,1
8131,sp|B2J6D9|VIPP1_NOSP7,0
1107,sp|P0AAS3|YBBJ_ECOLI,0
2948,sp|P9WPG9|CDH_MYCTU,0
879,sp|P34161|YOX1_YEAST,0
3593,sp|P38341|MIC12_YEAST,0
11919,gi|15608153|ref|NP_215529.1|,1
6669,sp|P17737|AFP_ASPGI,0
3057,VFG039377,1
5166,sp|P25617|YCQ6_YEAST,0
2122,sp|P0A2Y6|AROC_STRPN,0
6728,VFG023226,1
14220,fig|216597.6.peg.4949|SL1344_4440|VBISalEnt88447_4949|,1
4717,VFG006620,1
11957,gi|15608412|ref|NP_215788.1|,1
4997,sp|P18239|ADT2_YEAST,0
11196,sp|P33690|COMQ_BACSU,0
10521,sp|P42517|CHMU_ENTAG,0
7937,sp|P22214|SEC22_YEAST,0
6040,sp|A0A0L8M630|AMDH_STRVG,0
12955,gi|16272504|ref|NP_438718.1|,1
12771,gi|15641719|ref|NP_231351.1|,1
6431,sp|Q9UST7|SFC3_SCHPO,0
7262,VFG031566,1
9142,VFG044079,1
12827,gi|16763937|ref|NP_459552.1|,1
9031,VFG020000,1
10213,sp|Q08969|GRE1_YEAST,0
2185,sp|P54730|UBX4_YEAST,0
2262,VFG015842,1
13249,sp|Q54527|RDMB_STREF,0
13536,sp|P04043|MTD21_STREE,0
12465,gi|17987013|ref|NP_539647.1|,1
649,VFG038977,1
4836,sp|Q06538|CSC1_YEAST,0
10533,VFG005910,1
3693,VFG035158,1
4418,VFG013168,1
11900,sp|O33840|PULA_THEMA,0
1894,VFG044310,1
11330,VFG050281,1
13738,gi|6324702|ref|NP_014771.1|,1
8940,VFG016156,1
4332,sp|P19841|LUXC_PHOPO,0
3322,sp|P26876|LIP_PSEAE,0
8823,sp|G3Y422|YAND_ASPNA,0
14007,sp|P71044|SP2Q_BACSU,0
13914,sp|A0A1J0HSP5|IACG_PESFW,0
6847,sp|Q2UR38|XYND_ASPOR,0
6201,sp|P0ADZ7|YAJC_ECOLI,0
7286,sp|Q12274|YOR97_YEAST,0
2381,sp|Q04806|GTO3_YEAST,0
11754,sp|P32458|CDC11_YEAST,0
13473,gi|15927010|ref|NP_374543.1|,1
12574,sp|P0AC92|GNSA_ECOLI,0
10744,VFG000099,1
5116,VFG001878,1
4693,sp|P04880|PHOSP_VSIVM,0
9613,sp|O13726|YDO6_SCHPO,0
673,VFG039067,1
10901,VFG007107,1
1144,VFG016798,1
10265,sp|P42953|TAGG_BACSU,0
11118,VFG007561,1
12417,sp|P87157|YB0G_SCHPO,0
452,VFG038723,1
8468,VFG014810,1
1514,VFG051126,1
4686,sp|P06610|BTUE_ECOLI,0
6304,sp|B1M1V6|OTNK_METRJ,0
3811,sp|Q97PK0|GCH1L_STRPN,0
11219,sp|P22211|NPR1_YEAST,0
13727,sp|P71778|LIPL_MYCTU,0
5641,sp|P78733|PEM3_PHACH,0
6394,VFG017491,1
962,VFG044213,1
6906,VFG027697,1
8478,sp|A0QS96|RS12_MYCS2,0
9500,VFG040304,1
2761,VFG012103,1
2732,VFG002275,1
7183,sp|O42643|PRP22_SCHPO,0
8353,sp|P36667|WBBL_ECOLI,0
1005,VFG050041,1
3052,sp|Q12039|HMI1_YEAST,0
2991,sp|B7I5N9|RS20_ACIB5,0
10346,sp|Q5E6F9|PANP_ALIF1,0
10323,sp|P40956|GTS1_YEAST,0
13713,sp|B5Z6J9|SYE1_HELPG,0
11190,VFG018238,1
5669,sp|Q04412|AGE1_YEAST,0
9226,sp|B5HDJ6|SEDS_STRE2,0
11291,sp|P54378|GCST_BACSU,0
12169,gi|56708102|ref|YP_169998.1|,1
5219,sp|Q8SRB8|NTH_ENCCU,0
13306,sp|Q2G1Q0|Y053_STAA8,0
7005,VFG029537,1
13247,gi|15901986|ref|NP_346590.1|,1
13181,gi|15901601|ref|NP_346205.1|,1
10981,VFG007247,1
15,VFG037362,1
10249,VFG044256,1
12442,sp|P25846|MSH1_YEAST,0
9129,sp|P54974|CRTY_PARSN,0
13665,gi|68490250|ref|XP_711046.1|,1
386,sp|A0A0K8P8E7|MHETH_IDESA,0
13384,sp|W4JX79|PROS_HETIT,0
9567,sp|P10907|UGPC_ECOLI,0
10364,VFG005202,1
10827,sp|Q9AJC6|LYSDH_GEOSE,0
2657,sp|Q3C1A6|GAPN_STREI,0
13219,sp|D0KWS8|DABB2_HALNC,0
2774,sp|Q88IY8|MCPP_PSEPK,0
7318,VFG052130,1
12123,gi|16803313|ref|NP_464798.1|,1
5683,sp|C0XIJ3|LOX_LENH9,0
4003,sp|Q927L2|RL22_LISMO,0
9513,sp|P80239|AHPC_BACSU,0
11851,VFG044142,1
2577,VFG041870,1
3126,VFG039691,1
691,sp|Q12121|YD211_YEAST,0
6602,VFG022566,1
4041,sp|A0A0U2UYC4|TAD1_USTMD,0
10307,VFG001336,1
11121,sp|Q9AEL8|COX3_CORGL,0
12037,gi|15644798|ref|NP_206968.1|,1
11483,VFG000397,1
5884,VFG007909,1
2263,sp|P53201|SWC4_YEAST,0
1465,sp|P38278|BMT2_YEAST,0
10440,VFG005393,1
3934,VFG042489,1
442,sp|Q7V2Z3|PHEB_PROMP,0
1664,VFG025642,1
2669,VFG041544,1
4580,VFG013629,1
10781,sp|P03526|SIGNS_REOVD,0
8879,VFG016003,1
1627,sp|P9WKL5|HTM_MYCTU,0
513,VFG038864,1
7903,sp|B6HV38|ADRJ_PENRW,0
14035,sp|P0ABL8|CCMB_ECOLI,0
12518,gi|17988735|ref|NP_541368.1|,1
269,VFG038320,1
11947,gi|448824739|ref|NP_214689.3|,1
12503,gi|17988285|ref|NP_540919.1|,1
12613,sp|O66690|SYP_AQUAE,0
2773,sp|P00265|HIP_RUBGE,0
3295,VFG041398,1
12489,gi|17987889|ref|NP_540523.1|,1
9416,VFG042005,1
10430,sp|O07244|GLPQ2_MYCTU,0
12392,sp|P38769|NEL1_YEAST,0
6433,VFG021849,1
5654,sp|Q5XAD5|GRPE_STRP6,0
11474,VFG000386,1
9356,VFG051994,1
8460,sp|P9WJW3|ALKA_MYCTU,0
7281,sp|Q1K8T6|RM09_NEUCR,0
6687,VFG023076,1
970,sp|P0CI76|RTP_BACSU,0
1114,sp|Q12447|PAA1_YEAST,0
2696,sp|P54491|YQGN_BACSU,0
383,sp|P33557|XYN3_ASPKW,0
6466,sp|P81040|CYCX_DESDA,0
6745,sp|Q06216|PIG1_YEAST,0
4815,VFG040961,1
11295,VFG044184,1
32,sp|A0A0J9XL55|LP9B_GEOCN,0
615,sp|Q2SYI1|RMLD_BURTA,0
5453,VFG045500,1
5850,sp|Q312S1|DCTMQ_OLEA2,0
3822,VFG040933,1
10229,sp|P9WGC5|SUCC_MYCTU,0
14289,sp|A0A0H3L116|HILB_PANAA,0
6348,VFG010362,1
11368,sp|P10088|TFDA_CUPPJ,0
12566,gi|66275856|ref|YP_232941.1|,1
6203,sp|O69711|NMTR_MYCTU,0
10725,sp|P56151|CY550_APHFL,0
11059,sp|P32833|ORC2_YEAST,0
3213,VFG044353,1
40,sp|Q88QS0|ESTP_PSEPK,0
14298,sp|Q05779|COQ9_YEAST,0
6330,sp|Q9USU7|YHHB_SCHPO,0
6289,VFG010198,1
5386,sp|A0A348B794|STS29_POSPM,0
6307,VFG010285,1
5094,VFG001849,1
14037,gi|799333819|ref|XP_012050663.1|,1
14062,sp|Q8DW19|PTC_STRMU,0
9710,VFG004205,1
9890,VFG042888,1
12582,gi|296004390|ref|XP_001351356.2|,1
6481,VFG022046,1
5259,sp|P68676|G5P_BPPHL,0
3001,VFG039132,1
9280,sp|P00724|INV2_YEAST,0
11001,sp|Q01725|LIFO_PSEAE,0
12956,sp|P0AEB5|YNAI_ECOLI,0
2639,VFG041221,1
2329,VFG042147,1
4450,VFG013216,1
4561,sp|Q0QFQ2|GDO2_PSEAC,0
6169,sp|Q2FW15|RS17_STAA8,0
3910,sp|A9CKY2|AHLLB_AGRFC,0
9211,sp|Q5YXD6|BLAC_NOCFA,0
5950,sp|P54945|YXEF_BACSU,0
5123,VFG001885,1
14290,sp|B3STN7|SWP32_NOSB1,0
929,VFG043947,1
5666,sp|L7WC64|CRTDH_NONDD,0
51,sp|P74910|RL15_THETH,0
6447,sp|P75810|YBJJ_ECOLI,0
6860,sp|P25888|RHLE_ECOLI,0
857,VFG043845,1
3299,VFG041402,1
9849,VFG041099,1
10175,sp|P9WJ71|RSDA_MYCTU,0
7660,sp|Q03045|AMYG_AMORE,0
13788,gi|12656010|gb|AAK00701.1|AF227752_2,1
1509,VFG045465,1
11608,VFG003488,1
2624,sp|G3XUF0|MLFA_ASPNA,0
7348,sp|P80166|23KD_GEOSE,0
1676,sp|Q03262|PGM3_YEAST,0
9215,VFG044395,1
6531,sp|P53966|KTR5_YEAST,0
67,VFG037898,1
2580,sp|Q9PMT7|RUVB_CAMJE,0
8087,VFG013791,1
2422,VFG050235,1
7086,sp|P28598|CH60_BACSU,0
4122,VFG043985,1
8882,sp|P18797|MMOB_METCA,0
9327,VFG051926,1
4364,sp|O94399|TWF1_SCHPO,0
12359,gi|23500663|ref|NP_700103.1|,1
14301,fig|83332.12.peg.114|Rv0100|VBIMycTub87468_0114|,1
775,VFG016385,1
9523,VFG040509,1
4549,sp|Q92413|OAT_EMENI,0
2057,VFG011812,1
13724,gi|29375331|ref|NP_814485.1|,1
4696,sp|P76136|SAFA_ECOLI,0
2102,VFG011969,1
1839,VFG041723,1
7291,VFG031899,1
7151,VFG030452,1
4727,VFG006646,1
9355,VFG051993,1
6117,VFG009560,1
8247,VFG014145,1
11493,VFG000408,1
6032,VFG009068,1
5271,sp|P25654|YCY0_YEAST,0
8200,sp|P59009|PYRH_XANCP,0
13098,sp|O74398|YOCC_SCHPO,0
1313,VFG010974,1
10486,VFG005745,1
4208,VFG046589,1
4991,sp|E1V931|DHA_HALED,0
14365,sp|P39684|PES4_YEAST,0
8025,sp|Q9USP4|MUG1_SCHPO,0
4676,VFG006510,1
1741,sp|P0C8M5|SLRA_BACSU,0
12098,gi|89256745|ref|YP_514107.1|,1
4656,VFG006370,1
2725,VFG042903,1
11658,sp|P0AAS7|YBCJ_ECOLI,0
12234,gi|56708041|ref|YP_169937.1|,1
12338,gi|23500008|ref|NP_699448.1|,1
12368,gi|23500942|ref|NP_697069.1|,1
6831,sp|P62707|GPMA_ECOLI,0
3331,sp|Q02061|RPB2_SCHPO,0
2454,VFG050267,1
9350,sp|P67744|LACR_STAAN,0
1186,sp|P14292|PMPA_CANBO,0
9120,sp|Q7TTT8|CSOCA_PARMW,0
8899,sp|P00097|CYC2_RUBGE,0
4665,sp|P0A988|DPO3B_ECOLI,0
13626,gi|68473774|ref|XP_718990.1|,1
5319,VFG041302,1
1600,sp|Q5F9K6|GCH4_NEIG1,0
3999,sp|Q08817|SOG2_YEAST,0
5155,VFG002019,1
369,sp|Q47CW8|PCRC_DECAR,0
29,VFG037520,1
12806,sp|P22365|AMCY_PARVE,0
3313,sp|Q84FH6|AROH_THETH,0
3683,VFG035053,1
4844,VFG048341,1
14066,gi|799325851|ref|XP_012048907.1|,1
9552,sp|Q10268|MAC1_SCHPO,0
12087,sp|P0A9Z1|GLNB_ECOLI,0
2768,VFG012112,1
12635,gi|15799923|ref|NP_285935.1|,1
1702,sp|P9WMN5|Y2204_MYCTU,0
2643,VFG041225,1
13394,gi|15594555|ref|NP_212344.1|,1
13274,gi|215489001|ref|YP_002331432.1|,1
12223,gi|56707839|ref|YP_169735.1|,1
713,VFG045431,1
7398,sp|Q2SU48|IF1_BURTA,0
9709,sp|P18900|COQ1_YEAST,0
14386,fig|83332.12.peg.4030|Rv3614c|VBIMycTub87468_4030|,1
13153,gi|15900760|ref|NP_345364.1|,1
4059,VFG043079,1
785,VFG016398,1
13203,gi|15901254|ref|NP_345858.1|,1
5552,sp|D8INT8|KATG_HERSS,0
8349,VFG014375,1
2447,VFG050260,1
1069,VFG002257,1
10356,VFG005166,1
6448,sp|P72244|ATPD_RHOCA,0
1950,VFG001941,1
11073,sp|P19665|SODF_PORGI,0
10876,sp|P87153|TCPH_SCHPO,0
11619,VFG003517,1
5729,VFG045335,1
10172,sp|O34634|YQGF_BACSU,0
3000,sp|P47033|PRY3_YEAST,0
6823,VFG024424,1
3652,VFG034803,1
127,VFG038005,1
5935,VFG008153,1
7363,VFG016462,1
9731,sp|P11861|NAHC1_PSEPU,0
1221,VFG052335,1
5002,VFG049095,1
11713,VFG017884,1
7743,VFG040905,1
8254,sp|P37619|QPTR_ECOLI,0
5333,sp|P76083|PAAH_ECOLI,0
2221,VFG043712,1
7558,sp|P50089|YG51_YEAST,0
194,sp|P0A9K3|PHOL_ECOLI,0
10982,sp|P40991|NOP2_YEAST,0
5955,sp|B0Y567|AFUMC_ASPFC,0
2434,VFG050247,1
6381,sp|P25621|FEN2_YEAST,0
1797,sp|P9WQB3|LEU1_MYCTU,0
2561,VFG041854,1
6642,sp|I6WHP7|CMT_YEASX,0
692,sp|Q03768|GIR2_YEAST,0
8243,VFG014141,1
6289,sp|C5DSD6|SLD7_ZYGRC,0
5496,sp|P10226|PAP_HHV11,0
1839,sp|Q988D4|AAMHY_RHILO,0
13693,sp|Q55012|PENA_STREX,0
11209,sp|Q10099|SEH1_SCHPO,0
8268,VFG014197,1
8979,sp|Q0VKZ3|ALKB1_ALCBS,0
9785,VFG018345,1
2510,sp|C5E325|MIC60_LACTC,0
12226,gi|56707232|ref|YP_169128.1|,1
1486,sp|Q07307|UAPA_EMENI,0
7788,VFG041640,1
13418,gi|15599071|ref|NP_252565.1|,1
4744,VFG006692,1
5678,VFG032546,1
5998,sp|P16750|GO_HCMVA,0
5424,VFG045325,1
6180,sp|A0QPN1|TOPOM_MYCS2,0
690,sp|Q9RKF1|AHGD_STRCO,0
10952,sp|P25078|PHR_SALTY,0
2797,VFG042841,1
4058,sp|P0C8J6|GATY_ECOLI,0
1297,VFG010936,1
4999,sp|Q81WT0|BSHB2_BACAN,0
5169,sp|Q05015|FSH2_YEAST,0
10129,sp|P57743|LSM3_YEAST,0
4706,VFG006590,1
14084,gi|799335732|ref|XP_012051055.1|,1
7381,sp|P83692|GANA_THETO,0
6974,sp|Q83E37|FABF_COXBU,0
8414,sp|P32459|ALLA_YEAST,0
6327,VFG010325,1
14275,sp|D0VX24|KHPB_CLOSY,0
9269,sp|V9TXH2|XYN11_PAEBA,0
3915,VFG042463,1
6952,VFG028514,1
12752,gi|147671535|ref|YP_001215467.1|,1
5024,VFG049114,1
4109,VFG043694,1
7666,sp|P00343|LDH_LACCA,0
10849,VFG006994,1
9400,VFG041989,1
12837,sp|P42938|TDA10_YEAST,0
11146,sp|P22446|GYRA_MYCPN,0
12424,gi|23502833|ref|NP_698960.1|,1
4949,sp|Q03430|RSM28_YEAST,0
9237,sp|Q01926|MRS2_YEAST,0
10847,sp|Q5UR88|PEBPH_MIMIV,0
1666,sp|P53882|TDA7_YEAST,0
5823,sp|P44308|NADR_HAEIN,0
12545,gi|52842123|ref|YP_095922.1|,1
12250,sp|P37002|FLUC_ECOLI,0
11719,sp|Q9HEZ1|XYNA_PHACH,0
13118,gi|15900394|ref|NP_344998.1|,1
5935,sp|Q08981|ACM1_YEAST,0
6379,sp|P9WLD1|Y2305_MYCTU,0
1453,sp|Q9HWD1|RS7_PSEAE,0
13832,gi|51557518|ref|YP_068352.1|,1
3402,VFG041474,1
13953,sp|P40988|FET4_YEAST,0
4461,sp|P53145|LSG1_YEAST,0
9471,VFG042064,1
9798,VFG018427,1
14108,sp|P38682|GLO3_YEAST,0
9057,sp|O94746|FKBP_CRYNH,0
11636,VFG003534,1
7008,sp|P19323|FHLA_ECOLI,0
7623,sp|P38869|SVP26_YEAST,0
7084,sp|P76198|YDIN_ECOLI,0
2592,sp|Q01846|MDM1_YEAST,0
5898,VFG007946,1
2653,sp|Q746F4|CAS2B_THET2,0
7491,VFG016652,1
4997,VFG049021,1
2686,sp|P25997|EF3_CANAL,0
5033,sp|P9WMP7|HEM1_MYCTU,0
4883,sp|P41482|AC102_NPVAC,0
2741,sp|O25927|LPXA_HELPY,0
11848,sp|P75550|RL11_MYCPN,0
630,VFG041366,1
7325,VFG052144,1
6790,VFG023873,1
8146,VFG013927,1
14132,fig|169963.11.peg.1467|lmo1428|VBILisMon69206_1467|,1
11513,VFG001755,1
14375,fig|83332.12.peg.336|Rv0304c|VBIMycTub87468_0336|,1
756,VFG016338,1
11112,VFG007543,1
11762,VFG023788,1
9680,sp|P07669|TPIS_SCHPO,0
6146,sp|Q50309|RS17_MYCPN,0
935,sp|Q5SL28|FENR_THET8,0
1796,VFG040929,1
4885,sp|Q9UTE5|E2AK2_SCHPO,0
5026,sp|P0C029|PSAZ_GLOVI,0
1919,sp|J7T0S1|CSXB_CLOS1,0
517,sp|Q9X006|CHEC_THEMA,0
255,VFG038276,1
12732,sp|P40960|PAC11_YEAST,0
7450,sp|P56286|IF2A_SCHPO,0
6858,VFG024776,1
11751,sp|B8GX61|FTSN_CAUVN,0
4443,VFG013201,1
13679,sp|P0CX80|MTCU1_YEAST,0
9457,sp|Q6WB95|SH_HMPVC,0
7548,sp|Q6A7J7|RS2_CUTAK,0
1366,VFG011222,1
12128,gi|16804245|ref|NP_465730.1|,1
10540,VFG005922,1
13880,gi|847844|gb|AAA67944.1|,1
8154,VFG013941,1
2108,VFG011990,1
5773,VFG042125,1
9983,VFG012792,1
5908,sp|Q6CE48|IND1_YARLI,0
9477,VFG039794,1
8447,VFG014736,1
12452,gi|17986641|ref|NP_539275.1|,1
11204,VFG041910,1
7737,VFG042816,1
6859,VFG024783,1
1211,VFG052312,1
187,VFG050537,1
343,sp|P9WL95|Y2568_MYCTU,0
4984,sp|P22065|SAS1_PARBF,0
4527,VFG013410,1
11662,VFG013651,1
1337,sp|P23930|LNT_ECOLI,0
11919,sp|Q02KR1|PPSA_PSEAB,0
8344,VFG014355,1
5369,sp|Q9I434|PHNW_PSEAE,0
3439,VFG042362,1
14276,sp|B2ILS5|IDI2_STRPS,0
10731,sp|P40384|SPO11_SCHPO,0
6138,VFG009664,1
10165,VFG004831,1
3837,sp|Q59HN7|PHRH_BACSU,0
11059,VFG007420,1
7954,sp|P44199|Y1450_HAEIN,0
8331,VFG014336,1
9702,VFG004160,1
14171,sp|P0DPM9|YKGV_ECOLI,0
5460,VFG045507,1
3150,VFG046167,1
2563,sp|P76180|YDGK_ECOLI,0
582,VFG042802,1
2219,VFG043537,1
6125,VFG009587,1
11066,sp|P0AC84|GLO2_ECOLI,0
10099,VFG004479,1
9565,VFG040812,1
3877,sp|A2RMG0|RS20_LACLM,0
55,VFG037837,1
3319,sp|P38578|CBA_CARML,0
8562,VFG015190,1
8807,VFG015894,1
47,VFG037720,1
5604,VFG045749,1
135,sp|P32263|P5CR_YEAST,0
13562,sp|Q9WZV9|RBFA_THEMA,0
12965,gi|16272060|ref|NP_438259.1|,1
2316,sp|E6UIS7|MGP_RUMA7,0
4135,sp|Q12109|SYWC_YEAST,0
2955,sp|Q0D1P2|TERD_ASPTN,0
13590,sp|O43061|MU136_SCHPO,0
4699,sp|P9WFH7|Y1947_MYCTU,0
7957,sp|P27000|SYE_THET8,0
11770,VFG041071,1
7016,VFG029562,1
5938,sp|P12695|ODP2_YEAST,0
14173,fig|169963.11.peg.534|lmo0515|VBILisMon69206_0534|,1
12832,gi|16764036|ref|NP_459651.1|,1
3495,sp|P33759|RT05_YEAST,0
9135,VFG043481,1
3576,VFG012501,1
10067,VFG001324,1
12934,gi|16767581|ref|NP_463196.1|,1
13477,gi|15928095|ref|NP_375628.1|,1
3461,VFG000800,1
9960,VFG000998,1
2157,sp|O53176|Y2449_MYCTU,0
14020,gi|799320449|ref|XP_012047832.1|,1
3655,VFG034810,1
9741,VFG004315,1
5242,VFG010882,1
2457,VFG050270,1
4263,VFG047105,1
13116,gi|15900389|ref|NP_344993.1|,1
4951,VFG048905,1
11725,VFG020305,1
8427,VFG014678,1
9987,sp|Q3E7B6|VA0E_YEAST,0
3477,sp|Q09756|HXK1_SCHPO,0
10239,VFG043818,1
13180,sp|Q6E434|TRF1_SCHPO,0
9517,VFG040470,1
10493,VFG005775,1
9578,VFG040851,1
12615,gi|117624251|ref|YP_853164.1|,1
3290,sp|Q96TU3|INUE_ASPAW,0
14128,sp|P15891|ABP1_YEAST,0
7837,VFG042631,1
1244,VFG000026,1
12113,gi|89255798|ref|YP_513160.1|,1
4903,sp|P9WPQ3|ACCA1_MYCTU,0
2724,VFG042902,1
8390,sp|P37659|BCSG_ECOLI,0
8575,VFG015217,1
6157,VFG009817,1
5151,VFG002015,1
3877,VFG042361,1
3846,sp|P53937|SWS2_YEAST,0
6849,sp|P36973|APT2_YEAST,0
6632,VFG022757,1
5176,VFG002119,1
12143,gi|56707804|ref|YP_169700.1|,1
5572,sp|B2SQQ1|RPOB_XANOP,0
10095,VFG004467,1
13932,sp|P37147|FXSA_ECOLI,0
10973,VFG007232,1
4714,sp|A0A2T4VDM4|GSDM_VITXG,0
3227,VFG044367,1
2722,sp|P38645|BGLB_THEBI,0
10885,sp|O53789|Y681_MYCTU,0
3804,sp|P38071|ETR1_YEAST,0
2360,sp|Q9EV94|GRDE_ACESD,0
10520,sp|Q06796|RL11_BACSU,0
259,VFG038291,1
9158,VFG044095,1
2167,sp|P50873|MRK1_YEAST,0
10297,sp|Q5SMH8|PURL_THET8,0
2723,sp|Q7A3C4|Y2367_STAAN,0
10766,VFG002086,1
4588,VFG042303,1
5335,sp|P11637|QUTR_NEUCR,0
1777,sp|Q9ZFH0|ALGE6_AZOVI,0
3113,VFG039619,1
4793,VFG043383,1
7642,VFG036578,1
12714,gi|147674848|ref|YP_001216011.1|,1
1459,sp|O34375|MINJ_BACSU,0
12201,gi|56707367|ref|YP_169263.1|,1
2906,VFG013699,1
4299,sp|Q12739|LAC2_PLEOS,0
8170,VFG013973,1
5613,sp|Q04675|SEN15_YEAST,0
11975,gi|15607706|ref|NP_215080.1|,1
10101,sp|P39751|MBL_BACSU,0
8773,VFG015855,1
9975,VFG002053,1
4259,VFG047089,1
4310,sp|D7REY4|CDHB_PSEU3,0
12427,sp|P9WQB1|DHA_MYCTU,0
1373,VFG011233,1
2938,sp|A5ABG2|PYND_ASPNC,0
1347,VFG011190,1
6206,VFG010042,1
10125,sp|P13661|BLO1_ECOLX,0
11515,sp|P36553|HEM6_ECOLI,0
6822,VFG024384,1
8474,VFG014830,1
654,sp|P21325|RT67_ECOLX,0
6151,VFG009767,1
6730,VFG023232,1
14249,sp|O25687|RIMP_HELPY,0
4724,VFG006636,1
162,VFG038231,1
14241,sp|Q5L9Q6|DAPDH_BACFN,0
10114,VFG001284,1
4929,sp|Q92407|HXKG_ASPNG,0
9568,VFG040818,1
7849,VFG044131,1
3154,VFG046181,1
6928,VFG027880,1
3339,sp|P77527|DAFA_THET8,0
11912,gi|15609511|ref|NP_216890.1|,1
13326,gi|126207549|ref|YP_001052774.1|,1
4765,sp|P40468|TAO3_YEAST,0
13375,gi|145300037|ref|YP_001142878.1|,1
7300,VFG050301,1
110,VFG037976,1
881,VFG043883,1
8601,VFG015257,1
5229,VFG010797,1
3372,sp|Q8EBR3|ISPF_SHEON,0
6686,sp|P40531|GVP36_YEAST,0
4020,VFG042755,1
8530,sp|Q9WXP6|GCH4_THEMA,0
12543,gi|46906462|ref|YP_012851.1|,1
7780,VFG041632,1
3590,VFG012586,1
886,sp|P05764|RS21_SCHPO,0
9355,sp|Q12455|SPSY_YEAST,0
9622,VFG000478,1
14029,gi|799318261|ref|XP_012047380.1|,1
1124,VFG016777,1
8060,VFG002069,1
6267,VFG010164,1
3286,VFG041389,1
13791,gi|52630373|gb|AAU84699.1|,1
8514,VFG014984,1
8587,VFG015237,1
3381,sp|P23616|ALDC_BREBE,0
14102,gi|799315752|ref|XP_012046922.1|,1
4758,VFG019511,1
8456,VFG014773,1
2722,VFG042900,1
4955,sp|P54948|YXEI_BACSU,0
10276,VFG049778,1
2698,VFG041576,1
7241,VFG031312,1
2350,VFG042295,1
9436,sp|P21335|TADA_BACSU,0
657,VFG039013,1
8879,sp|Q53123|BPHA2_RHOJR,0
3382,VFG041453,1
10730,VFG044108,1
7703,sp|A3SI50|DMDC_ROSNI,0
8713,VFG015509,1
1470,sp|Q8GGL1|KAIC_THELV,0
3539,VFG001434,1
13203,sp|P52197|THTR_AZOVI,0
14197,fig|199310.4.peg.438|c0468|VBIEscCol75197_0438|,1
4248,sp|P64453|ORTT_ECOLI,0
10336,VFG001373,1
11943,gi|15607357|ref|NP_214730.1|,1
2051,VFG011797,1
11904,gi|15610819|ref|NP_218200.1|,1
4913,sp|Q4WZB3|AYG1_ASPFU,0
2151,sp|P27764|NHAA_PSECL,0
1466,VFG002218,1
14066,sp|P0A744|MSRA_ECOLI,0
559,VFG042288,1
66,sp|Q0QLF5|HMGD_EUBBA,0
11772,sp|Q9KWS4|AMNF_PSESP,0
9001,sp|P74111|CIKA_SYNY3,0
569,VFG043201,1
1199,sp|P19079|CDD_BACSU,0
2473,sp|Q8KR68|TSAT_COMTE,0
4479,VFG013271,1
4198,VFG046481,1
13818,gi|138315|sp|P06477.1|GH_HHV11,1
6890,sp|A0QNZ7|MGLL_MYCS2,0
915,sp|Q25QU7|MDH_FLAFR,0
11839,VFG043241,1
3763,VFG035735,1
718,sp|B5FVG3|ATPJ_YARLI,0
14359,sp|P27099|TCBD_PSESQ,0
14121,sp|P01097|ATIF_YEAST,0
5147,VFG002011,1
8680,VFG015400,1
5486,VFG045533,1
6302,sp|Q5UQD0|YR459_MIMIV,0
1910,VFG001894,1
1991,sp|Q98I56|GMHBB_RHILO,0
8494,VFG014922,1
6393,sp|P08203|ARAD_ECOLI,0
3500,sp|Q8E919|FIEF_SHEON,0
11285,sp|P10255|CYPH_NEUCR,0
5839,sp|Q6R4B4|GST_ALTAL,0
831,sp|P0C0W1|RS22A_YEAST,0
6829,sp|O94642|TAD2_SCHPO,0
3990,VFG042576,1
3824,sp|P28834|IDH1_YEAST,0
7556,sp|P67544|PUR9_STAAN,0
3169,sp|Q882E2|Y2686_PSESM,0
2738,VFG002282,1
4278,VFG047249,1
2334,sp|P41912|ERFD_YEAST,0
12521,gi|17988915|ref|NP_541548.1|,1
11847,VFG044137,1
1629,sp|Q0C9L5|CTVD_ASPTN,0
1137,sp|P37878|3MGA_BACSU,0
6551,sp|O74872|MU111_SCHPO,0
2625,VFG041206,1
3027,VFG039260,1
8674,sp|P57667|ORN_STRGR,0
5835,sp|P46961|GPI2_YEAST,0
9265,VFG051550,1
8349,sp|P0A7K2|RL7_ECOLI,0
7392,VFG016520,1
11024,VFG007327,1
5944,sp|O42666|BUT1_SCHPO,0
